school_id,name,minutes,half_width_m,pop_reachable,pop_straightline,pop_reach_ratio
genova_0253,Scuola elementare Don Bosco,5,40.0,1228.70033162117,2060.6989759756625,0.5962541574222053
genova_0254,,5,40.0,4049.6356042289735,6689.459672415257,0.6053755912346858
genova_0255,IPSIA Piero Gaslini - Succursale,5,40.0,2940.7991564941403,8069.480831165314,0.3644347409732256
genova_0256,Nido d'infanzia Villa Savoretti,5,40.0,2940.7991564941403,8145.202990703583,0.36104676087883647
genova_0257,Scuola dell'Infanzia Eugenia Ravasco,5,40.0,854.7459321914612,1843.331056547677,0.4636963768148576
genova_0258,Scuola dell'Infanzia statale Villa Parodi,5,40.0,1498.874691790566,5222.459604665489,0.28700551181890327
genova_0259,Scuola elementare Bruno Ball - Scuola Materna Il Glicine,5,40.0,808.633114285469,3363.9506131656844,0.24038198156675536
genova_0260,Scuola primaria Mario Emanuelli,5,40.0,527.4169265270234,3457.7197056996256,0.15253316388186164
genova_0261,Istituto Nautico San Giorgio,5,40.0,139.28251112326979,2138.063913572803,0.06514422241499895
genova_0262,Scuola elementare di Stato Jessie Mario,5,40.0,2134.4080346298224,6017.984330744147,0.3546715839264897
genova_0263,"Asilo nido ""Pollicino""",5,40.0,567.9369485783577,1670.8799807894043,0.3399028985373545
genova_0264,Istituto d'Istruzione Superiore Statale Einaudi Casaregis Galilei,5,40.0,2298.6993951416016,7016.8170985913275,0.32759859104822336
genova_0265,Mameli,5,40.0,2247.989784126282,7932.3266128730775,0.2833960190794593
genova_0266,San Marino,5,40.0,376.8415361857414,1192.8006655912648,0.315930018364756
genova_0267,"Istituto comprensivo Quezzi ""Susanna Fontanarossa""ex Govi",5,40.0,2202.3114468479157,4884.773207751856,0.45085234322710693
genova_0268,Villa Stalder,5,40.0,2015.8314451217652,5454.234978199005,0.3695901355880702
genova_0269,IPSIS Gaslini Meucci,5,40.0,717.2615818023681,1575.1621110787244,0.4553573100556381
genova_0270,Istituto Santa Caterina,5,40.0,214.5822936528921,707.2167339813569,0.30341800941965374
genova_0271,Scuola dell'infanzia Carlo Garrone,5,40.0,533.122498626709,844.082419975996,0.6316000499594221
genova_0272,Scuola dell'infanzia Il Giardino della Fenice,5,40.0,494.80326820373534,767.4997123360633,0.6446950536276904
genova_0273,Nido d'infanzia Alice,5,40.0,563.1682373189926,1845.2896700746567,0.30519232099543914
genova_0274,,5,40.0,113.43143436908721,320.21220509766135,0.3542383224727234
genova_0275,,5,40.0,113.43143436908721,320.21220509766135,0.3542383224727234
genova_0276,,5,40.0,113.43143436908721,320.21220509766135,0.3542383224727234
genova_0277,Scuola Materna del Camoscio,5,40.0,992.1191448545455,6277.2314856171615,0.15805043148842915
genova_0278,,5,40.0,2476.387733917236,9150.142525866031,0.27063925254900373
genova_0279,Scuola dell'infanzia Bertani,5,40.0,1405.7241490745544,5981.350573577881,0.23501784952786817
genova_0280,Scuola elementare Walt Disney,5,40.0,1420.0850717353821,6454.592654867172,0.22001157124370163
genova_0281,,5,40.0,513.2645903092623,1915.45451280538,0.2679596862665945
genova_0282,Asilo dell'Infanzia G. Lombardo Radice,5,40.0,1039.4322019958497,6367.706168390512,0.16323495062564647
genova_0283,Scuola Primaria Giosuè Borsi,5,40.0,446.8901293087005,6203.842360771894,0.0720344108248904
genova_0284,Scuola dell'infanzia San Paolo,5,40.0,2013.1295596027376,7803.941844849586,0.25796316779722733
genova_0285,Scuola Primaria Prato,5,40.0,431.48813964843754,2550.5394620892403,0.16917524549688395
genova_0286,Scuola Comunale dell'Infanzia Coccinella,5,40.0,625.9612682247162,1359.2858856128155,0.4605074435408487
genova_0287,Istituto Alberghiero Marco Polo,5,40.0,595.7354332387447,2603.472387597114,0.22882341140886125
genova_0288,Istituto Santa Marta,5,40.0,95.21043182373047,5936.786504129916,0.016037368323334095
genova_0289,Scuola dell'infanzia Casa dei Bambini,5,40.0,1031.9887911623716,2695.1974312606176,0.3828991446758994
genova_0290,Scuola Elementare Elsa Morante,5,40.0,740.1192665690182,1819.1130316302183,0.4068572176110201
genova_0291,Scuola Primaria E.A. D'Albertis,5,40.0,1922.908902716637,4265.941303184032,0.450758406188432
genova_0292,Istituto Byron,5,40.0,1199.1511862128273,4667.961135031972,0.25688971084473566
genova_0293,,5,40.0,4049.6356042289735,6730.71788589716,0.6016647366418603
genova_0294,,5,40.0,1228.70033162117,2079.195636217743,0.5909498414763386
genova_0295,Scuola dell'infanzia Don Bosco,5,40.0,1228.70033162117,2065.5760852951926,0.5948463193238297
genova_0296,Scuola dell'infanzia Bertoncini,5,40.0,2465.1752023959157,7388.794336121082,0.33363700358319437
genova_0297,Scuola primaria Natale Gallino,5,40.0,720.5676733082532,1661.4425355193207,0.43370002747824427
genova_0298,Scuola Primaria San Giovanni Battista,5,40.0,3159.183611297608,8375.321232833863,0.37720148558751704
genova_0000,Scuola Materna Statale,10,40.0,15409.8881834507,31913.164670476912,0.4828693218791458
genova_0001,Asilo 'Delia Repetto',10,40.0,5728.011773749293,17306.458017746154,0.3309753947269714
genova_0002,Scuola Primaria Pietro Thouar,10,40.0,5607.4236545693875,7687.301793468463,0.7294397703149563
genova_0003,Scuola dell'infanzia Tollot Orientale,10,40.0,2926.2441777622694,13301.903335016967,0.2199868773710749
genova_0004,Scuola Primaria A. De Scalzi-F.lli Polacco,10,40.0,3080.611969801187,14131.95445515275,0.21798909553362902
genova_0005,Asilo Nido La Filastrocca,10,40.0,7958.085769270061,15813.467122038324,0.5032473718669407
genova_0006,Asilo nido 'Camelot',10,40.0,8877.471435409636,14667.170374310175,0.6052613564071427
genova_0007,Scuola dell'infanzia comunale Santa Sofia,10,40.0,9279.272889747397,14284.335573024973,0.6496117962441804
genova_0008,Asilo Il Castello,10,40.0,3628.174613967091,10651.063618012891,0.34063965291045545
genova_0009,,10,40.0,2182.60345122993,9618.24867585376,0.22692316707398838
genova_0010,Asilo Nido Comunale 'Arcobaleno',10,40.0,16611.59389855385,29410.351690989024,0.5648213279830802
genova_0011,Scuola Materna Paritaria 'Virgina Centurione Bracelli',10,40.0,12621.332597885132,29286.376286864168,0.4309625907369832
genova_0012,Scuola Elementare di Stato A. Silvio Novaro,10,40.0,1113.8104298162461,4956.674423168519,0.22470921725463072
genova_0013,Scuola Elementare Statale Sacro Cuore,10,40.0,3660.37165145576,8493.9023001647,0.43094110599609603
genova_0014,Scuola Comunale dell'infanzia Colombo,10,40.0,8814.054728565217,16348.739410534501,0.5391274829963819
genova_0015,Scuola d'infanzia Statale Antonio Burlando,10,40.0,6212.859990188102,14518.23346340486,0.42793498298869775
genova_0016,Scuola Primaria Statale Antonio Burlando,10,40.0,6212.859990188102,14812.397015515315,0.4194365019841429
genova_0017,Scuola Primaria Statale 'Giovine Italia',10,40.0,8150.212408313751,25435.75364911139,0.3204234685060524
genova_0018,Scuola Elementare statale Carlo Palli,10,40.0,4975.7372354631125,12005.253725891373,0.4144633132352787
genova_0019,Scuola Vespertina 'Rosanna Benzi',10,40.0,4820.301647248268,11710.049644637964,0.41163801978034187
genova_0020,Scuola Elementare di Stato A. G. Brignole Sale,10,40.0,4362.541989374161,11577.393409507275,0.37681556072817496
genova_0021,Scuola Infanzia Emanuele Luzzati,10,40.0,10228.34349995613,32684.0209585762,0.312946302198238
genova_0022,I.T.C. Eugenio Montale,10,40.0,10228.34349995613,32623.691957721712,0.31352501467986615
genova_0023,Scuola Elementare Statale Gilberto Govi,10,40.0,4674.071266550123,9028.765363976061,0.517686646858632
genova_0024,Scuola primaria G. Embriaco,10,40.0,6498.957225654125,14189.300135840196,0.45801816604320494
genova_0025,Scuola Materna San Bernardo,10,40.0,5102.384575354643,11659.528414901066,0.4376150041226121
genova_0026,,10,40.0,4934.993536995613,16173.73156078118,0.30512399185369293
genova_0027,Asilo nido comunale Cantaegua,10,40.0,702.8634423226118,2955.2159091105814,0.2378382710230298
genova_0028,Scuola dell'infanzia Comunale Maddalena,10,40.0,11079.148983240128,19117.178338713496,0.5795389249889535
genova_0029,Scuola elementare (primaria) - Paritaria N.S. del Monte,10,40.0,9590.041376036705,20468.94285463741,0.4685166910739604
genova_0030,Scuola materna (dell'infanzia) - Paritaria Nostra Signora del Monte,10,40.0,9461.590650475324,20368.29203420369,0.46452548081041056
genova_0031,Scuola primaria dieci dicembre,10,40.0,9547.611173895337,21818.55662603127,0.43759132822307223
genova_0032,Scuola Primaria Giovanni Pascoli (succursale),10,40.0,7967.968906841818,10872.376060796101,0.7328636226604532
genova_0033,Scuola Infanzia Primavera,10,40.0,1801.0566694098711,6200.697353656478,0.29046034126271447
genova_0034,Scuola Materna Comunale Tina Quaglia,10,40.0,4220.6702612102035,11579.351737319492,0.3644997023112494
genova_0035,Scuola elementare di Stato Emilio Salgari,10,40.0,14235.854881361061,27271.622085633673,0.5220024990321467
genova_0036,Gesù Nazareno,10,40.0,10907.715800585745,22998.035246260166,0.47428902877081675
genova_0037,La vita è bella,10,40.0,3985.0741968619827,15203.499113303424,0.2621155937303241
genova_0038,Giovanni Lombardo Radice,10,40.0,4622.128863147199,18170.89071462393,0.2543699665436494
genova_0039,Scuola Primaria Aldo Moro,10,40.0,2291.183312996924,9172.912351818588,0.24977708552319072
genova_0040,Scuola primaria Edmondo De Amicis,10,40.0,1721.4687980149945,6115.736364300202,0.2814818519751505
genova_0041,Scuola per l'infanzia Peter Pan,10,40.0,3996.564327714443,7429.026819174345,0.5379660654070189
genova_0042,Scuola dell'infanzia Mimosa,10,40.0,702.8634423226118,2955.205554963829,0.23783910433642058
genova_0043,Scuola Materna Statale Felice Cavallotti,10,40.0,4674.071266550123,8373.103482395112,0.5582244715328794
genova_0044,Scuola di infanzia Albero D'Oro,10,40.0,12524.75068938017,28010.497042248993,0.4471448925197132
genova_0045,Scuola infanzia Il Gabbiano,10,40.0,2136.4044512104338,6780.33346862361,0.31508840399912047
genova_0046,Asilo Nido Comunale Il Girasole,10,40.0,14473.596797790527,32406.02026420593,0.44663296139999453
genova_0047,Micronido Pratorotondo,10,40.0,8503.165570655969,12422.506986225624,0.6844967428945288
genova_0048,Asilo Nido Lo Scoiattolo,10,40.0,6316.271130565404,9697.705444888472,0.6513160423834716
genova_0049,Asilo Nido Nati sotto al cavolo,10,40.0,8054.527888011933,25931.79147491515,0.31060437516642064
genova_0050,,10,40.0,4796.154322128892,11626.685007626982,0.4125126223839956
genova_0051,Asilo Infantile Borgopila,10,40.0,9327.7032498765,19393.657270440606,0.48096669544086373
genova_0052,Scuola Elementare G.B. Perasso,10,40.0,4583.852355559468,15650.637414243007,0.2928859850390433
genova_0053,Scuola Materna San Martino d'Albaro,10,40.0,4583.852355559468,15160.103882725622,0.30236285918743594
genova_0054,Istituto Paritario Maria Ausiliatrice,10,40.0,20476.23391340971,35585.18032705188,0.5754146452320676
genova_0055,Istituto Suore dell'Immacolata,10,40.0,5646.238324452042,14947.887063938975,0.37772818996427315
genova_0056,Scuola materna comunale Maria Mazzini,10,40.0,9149.224043291106,17838.386201408524,0.5128952776327199
genova_0057,Scuola Materna Suore Medee,10,40.0,9001.692116584776,21489.236703407165,0.4188930598524953
genova_0058,Istituto Champagnat,10,40.0,6443.6845343208315,14286.390129047631,0.45103657929789326
genova_0059,Asilo Nido Comunale Centofiori,10,40.0,1801.0566694098711,6200.697353656478,0.29046034126271447
genova_0060,Asilo nido Casetta degli Orsacchiotti,10,40.0,1591.3350504986709,8402.683372084693,0.18938415028053865
genova_0061,Scuola Infanzia Chighizola,10,40.0,6479.631086956859,11441.286617976428,0.5663376247192454
genova_0062,Scuola elementare Papa Giovanni XXIII,10,40.0,9688.362270374299,30507.923682171797,0.3175687198941034
genova_0063,Asilo L'Aquilone,10,40.0,5307.967050933539,11026.743295964301,0.4813721430221571
genova_0064,Scuola Materna Suore figlie di San Giuseppe,10,40.0,5159.4203301832085,10494.58047104746,0.4916271159592384
genova_0065,Scuola Primaria Ada Negri,10,40.0,6255.809620767775,13305.526865630689,0.47016624624817116
genova_0066,Scuola Materna Viale Modugno 18,10,40.0,5257.03997005105,13231.01957040364,0.3973268985113195
genova_0067,Scuola Materna Venerabile Maria Cristina,10,40.0,105.41594915016148,152.72727590014634,0.6902234622392062
genova_0068,Deledda International School,10,40.0,2715.6651153714956,11650.626053978885,0.2330917757371545
genova_0069,Scuola superiore di primo grado Don Milani - Colombo,10,40.0,6209.174615392685,24985.991297781467,0.24850623460931104
genova_0070,Scuola dell'infanzia Comunale San Luigi,10,40.0,7293.564235348702,24661.96406306028,0.29574141851391744
genova_0071,Scuola Materna elementare suore Benedettine della provvidenza,10,40.0,2686.7848522138597,8069.6736281511185,0.3329483912262561
genova_0072,Scuola Infanzia Emma Valle,10,40.0,5011.160504946197,7701.316843121518,0.6506887857005842
genova_0073,Asilo Nido Mongolfiera,10,40.0,8816.156766307355,17764.011906802058,0.4962931128711719
genova_0074,Scuola Infanzia Firpo,10,40.0,11547.272731342317,20413.81058560717,0.565659835184508
genova_0075,Scuola infanzia San Fruttuoso,10,40.0,10495.968191349508,24707.974893730283,0.4248008279307783
genova_0076,Scuola dell'infanzia Monticelli,10,40.0,8816.133170547486,25104.228399318883,0.35118120462872626
genova_0077,,10,40.0,5367.308179037869,14830.749622161195,0.3619040382839208
genova_0078,Asilo Nido Le Giuggiole,10,40.0,3277.508797237333,4334.815981058553,0.7560894883563136
genova_0079,Scuola dell'infanzia Jean Piaget,10,40.0,7987.02650528215,12321.357564504007,0.648226176658616
genova_0080,Scuola elementare Domenico Ferrero,10,40.0,9304.144527243376,12266.926311775642,0.7584739885746161
genova_0081,Scuola elementare (primaria) - Paritaria Contubernio D'Albertis,10,40.0,15428.386813147066,29969.700529707818,0.5147994988422889
genova_0082,ISFORCOOP,10,40.0,13865.710671756267,27621.55166107759,0.5019888397976889
genova_0083,,10,40.0,6021.774285282492,11890.449311653087,0.5064379089006272
genova_0084,Istituto Eugenia Ravasco,10,40.0,7308.322006684541,12946.626330995467,0.5644962494350915
genova_0085,Scuola dell'Infanzia paritaria San Filippo Neri,10,40.0,9492.924015769959,22524.50078840297,0.4214488083419595
genova_0086,Scuola dell’Infanzia paritaria Don Daste,10,40.0,4329.875408448279,10134.149935841933,0.4272559056122311
genova_0087,Scuola Primaria Evasio Montanella,10,40.0,4458.068270822763,9591.155224363098,0.4648103556387601
genova_0088,Scuola dell'Infanzia Branega,10,40.0,4458.068270822763,9473.966069911014,0.4705598730167963
genova_0089,Scuola dell'Infanzia Nuova Cantina,10,40.0,2291.183312996924,8765.97632153025,0.2613722908844179
genova_0090,Asilo Nido La Gabbianella,10,40.0,377.3114723418094,777.2766023230458,0.4854275443441099
genova_0091,Nido d'infanzia Oleandro,10,40.0,10335.115879466533,19034.63958022855,0.5429635710151145
genova_0092,Asilo Nido l’Arca di Noè,10,40.0,7434.17923989892,18292.483790294158,0.40640622263901827
genova_0093,Asilo Tollot - Scuola Materna,10,40.0,7968.708549106792,18720.797215945313,0.4256607481608474
genova_0094,,10,40.0,5510.537670440227,15223.984408822991,0.3619642218791698
genova_0095,Fabbrica dei sogni,10,40.0,3827.491398682422,10422.791016459898,0.3672232699128251
genova_0096,Asilo nido Aquilone,10,40.0,966.7339995713531,2527.6395320586835,0.3824651368638702
genova_0097,Scuola Materna Doria,10,40.0,1882.669393150676,3473.1560757164284,0.5420629974892005
genova_0098,Gabbiano,10,40.0,5196.8617215422955,15432.32461083031,0.3367517112681242
genova_0099,Scuola Infanzia Fantasia,10,40.0,1967.8136158250738,7462.348956577471,0.2636989542134185
genova_0100,Scuola dell'Infanzia San Pietro,10,40.0,7638.8486778354645,17240.52433586024,0.4430751947576607
genova_0101,Asilo nido Nuvola,10,40.0,1521.4795370292663,7649.504997996422,0.1988990839835749
genova_0102,Locali parrocchiali e asilo statale,10,40.0,11861.2880279541,25941.743848869235,0.4572278601259536
genova_0103,Istituto Comprensivo Maddalena-Bertani,10,40.0,9675.57078438759,21038.410224610565,0.45990028148938666
genova_0104,"Scuola Primaria ""Giano Grillo""",10,40.0,8105.374079238176,20632.56615159154,0.3928437218951046
genova_0105,Scuola dell'infanzia Birulò,10,40.0,12666.210775780677,25460.318505967218,0.4974883080434385
genova_0106,Istituto Eugenia Ravasco - Scuola Materna,10,40.0,7308.322006684541,13066.549512715246,0.5593153723997837
genova_0107,Scuola dell'infanzia statale di Piazza Sarzano,10,40.0,7091.552868004217,13391.469398232923,0.5295574859723747
genova_0108,Nido d'infanzia comunale San Donato,10,40.0,9405.594074692875,16058.983742011711,0.5856904911166337
genova_0109,Asilo Nido Aziendale La Trottola,10,40.0,7429.764435910806,17793.945680194127,0.4175445159518858
genova_0110,Convitto Nazionale Cristoforo Colombo,10,40.0,6354.2680972099315,20608.047202414647,0.3083391664817907
genova_0111,Girandolina,10,40.0,5196.8617215422955,15198.487184446793,0.3419328291344975
genova_0112,Scuola Infanzia XVI Giugno,10,40.0,4769.6474723935125,16322.433433293441,0.292214239493524
genova_0113,Scuola materna Fantasia,10,40.0,2439.058621703982,4209.775634520547,0.5793797184114701
genova_0114,Istituto Agrario Bernardo Marsano - Succursale,10,40.0,2320.4528338456157,6470.435337607416,0.3586239121127905
genova_0115,Asilo Nido San Desiderio,10,40.0,845.5448999329237,1416.4911685631355,0.5969291716732905
genova_0116,Scuola Primaria San Desiderio,10,40.0,829.4118758875504,1426.4314672730047,0.581459323435417
genova_0117,Scuola Primaria 2 Giugno,10,40.0,1794.9083529072998,2672.0511567947988,0.6717342773707758
genova_0118,Azienda Agraria Succursale Istituto Marsano,10,40.0,761.7229147101939,2916.2010153549536,0.26120384387064577
genova_0119,Scuola Materna,10,40.0,5334.8115072822575,17208.11791184187,0.31001714043411305
genova_0120,Scuola dell'Infanzia Alice nel paese delle meraviglie,10,40.0,10790.58962001562,23626.665120990278,0.45671234449541936
genova_0121,Scuola dell'infanzia di Piazza S. Maria in Via Lata,10,40.0,6498.957225654125,14151.805493925829,0.4592316668317394
genova_0122,Scuola dell'Infanzia Statale Felice Cavallotti,10,40.0,5000.0325913876295,11134.371137658953,0.4490628639525399
genova_0123,Scuola dell'infanzia Il Delfino,10,40.0,3159.7931136626003,11608.343966004719,0.2722001624793443
genova_0124,Scuola Elementare di Stato Luigi Manfredi,10,40.0,1044.1234996879102,2224.9222228332796,0.4692853929780491
genova_0125,Centro Pedagogico l'Emile,10,40.0,4281.774997100234,5692.8180985876315,0.7521362746795875
genova_0126,Scuola Materna Comunale Gnecco Massa,10,40.0,4744.269466322004,7285.138966902689,0.6512256647231881
genova_0127,Scuola Elementare Angelo Gianelli,10,40.0,4921.526177451853,9086.452360473726,0.541633410071086
genova_0128,scuola Fabrizi,10,40.0,3182.701617759466,9909.303592171529,0.32118317782430633
genova_0129,Centro Infanzia Porto Antico,10,40.0,6678.902384743691,13324.493994770663,0.501249982728417
genova_0130,Scuola Edile Genovese,10,40.0,240.0124118295312,1466.0733868149296,0.16371104883839577
genova_0131,Scuola d'Infanzia e scuola primaria Suore Domenicane,10,40.0,5575.04880738616,9148.140129027204,0.6094188248927709
genova_0132,Scuola d'Infanzia e scuola primaria Suore Domenicane,10,40.0,5575.04880738616,9137.91354636653,0.6101008484155492
genova_0133,Scuola G. Baliano,10,40.0,10221.749197333678,16326.802570143267,0.6260717095964726
genova_0134,Asilo nido Oasis,10,40.0,9696.310801740812,14658.649044313654,0.6614736987309332
genova_0135,Asilo nido vico rosa,10,40.0,13151.6645900321,21007.20781611383,0.6260548619861778
genova_0136,Asilo nido yo-yo,10,40.0,12491.807761862277,21038.39000704132,0.5937625340000545
genova_0137,laboratorio migrazioni,10,40.0,8426.814106035232,15900.782115475722,0.5299622398972239
genova_0138,Nido d'infanzia comunale Sarzano,10,40.0,8119.5357798728355,15268.96072638545,0.5317674153056083
genova_0139,Scuola Primaria Giacomo Canepa,10,40.0,534.9386135677621,950.0003662667237,0.563093060342644
genova_0140,Scuola dell'Infanzia di Crevari,10,40.0,534.9386135677621,884.1660782585108,0.6050205122338541
genova_0141,World English,10,40.0,6536.4384079633655,14450.034427100643,0.45234760103439303
genova_0142,Scuola dell'Infanzia Arcobaleno,10,40.0,1794.9083529072998,2708.7075157897334,0.6626438411841552
genova_0143,Scuola materna Papa Giovanni XXIII,10,40.0,17512.34074774742,30426.298962494828,0.575565919776642
genova_0144,Scuola Elementare Doria,10,40.0,1545.2790330670962,3495.914027915131,0.442024323461026
genova_0145,Scuola Garaventa Don Gallo,10,40.0,9469.491208892017,16224.153563795613,0.583666270887826
genova_0146,Istituto comprensivo Oregina,10,40.0,11335.832999612689,27630.868046544754,0.41025974936861376
genova_0147,Accademia Italiana della Marina Mercantile,10,40.0,3357.422356338501,17190.310215740203,0.19530900339798973
genova_0148,Asilo nido comunale Acquerello,10,40.0,8378.760440923423,12326.782425379733,0.6797199911367228
genova_0149,,10,40.0,2458.2098711532353,4866.700938402964,0.5051080603197925
genova_0150,Nido d'infanzia comunale Lomellini,10,40.0,11207.777961263655,19741.491267808604,0.5677270176412448
genova_0151,Scuola Primaria Paritaria “S. M. ad Nives”,10,40.0,3350.757471574731,6097.2267869540865,0.5495543447299959
genova_0152,,10,40.0,80.05066459762864,2956.652361701595,0.027074763889914456
genova_0153,Micro - Nido San Filippo Neri,10,40.0,9492.924015769959,22496.777568102294,0.4219681679757449
genova_0154,La Monelleria,10,40.0,5713.195644934178,11396.366025694413,0.5013173174723524
genova_0155,Scuola dell'infanzia statale Girasole,10,40.0,12761.55346944809,22500.553932407318,0.5671661910095358
genova_0156,Scuola Materna Statale di Montesignano,10,40.0,3676.507755625844,7870.088045376679,0.4671495076583833
genova_0157,Villa Dufour,10,40.0,3673.1564458787443,9265.739538766256,0.39642345120007866
genova_0158,Scuola La nuvola Olga,10,40.0,8039.383373273825,15735.24640848299,0.5109156326233145
genova_0159,Scuola XII Ottobre,10,40.0,8039.383373273825,15093.878671306571,0.5326254138080939
genova_0160,Scuola primaria Camillo Sbarbaro,10,40.0,3709.0782191860676,9165.507172000518,0.404677902660623
genova_0161,Scuola dell'infanzia Guido Rossa,10,40.0,8123.219999499321,11630.4002540777,0.6984471576247999
genova_0162,Asilo nido Castello Raggio,10,40.0,7723.5662279152875,11519.853383788852,0.6704569902585883
genova_0163,,10,40.0,5139.120119892956,11880.236818849184,0.4325772455763868
genova_0164,Scuola dell'Infanzia La farfalla,10,40.0,3398.4942842597884,10332.472013423796,0.3289139597808264
genova_0165,Scuola dell'Infanzia Fumagalli,10,40.0,9547.611173895337,22169.09916340815,0.43067204055158104
genova_0166,Scuola dell'Infanzia A. Spinola,10,40.0,10754.1146567595,27666.9254836404,0.38869930318489726
genova_0167,Scuola primaria Ambrogio Spinola,10,40.0,10754.1146567595,27552.22803498622,0.39031742344407755
genova_0168,Scuola dell'infanzia Don Acciai,10,40.0,8434.851829824447,23222.323688805023,0.36322169748631594
genova_0169,Scuola primaria Mario Mazza,10,40.0,5842.75662809372,21545.463196115623,0.2711826882026419
genova_0170,Il Castello s.n.c. Asilo Nido,10,40.0,4855.600367012024,21132.72915178776,0.22976683854395855
genova_0171,"Scuola dell'Infanzia Paritaria""Padre Ottavio Assarotti""",10,40.0,5656.285314459801,15252.295736957785,0.37084812752181795
genova_0172,"Scuola dell'Infanzia ""Casa dei bambini""",10,40.0,5878.069647502899,16853.841569886954,0.34876734916064156
genova_0173,"Scuola primaria paritaria ""Padre Ottavio Assarotti""",10,40.0,3985.0741968619827,15212.541316761375,0.2619597944803066
genova_0174,Scuola Primaria Paritaria Ist. Figlie di San Giuseppe,10,40.0,5878.069647502899,16847.142148967534,0.34890603970259326
genova_0175,Scuola per l'Infanzia San Pio X,10,40.0,13046.492057378888,27311.223224327267,0.47769709727822895
genova_0176,Nido San Pio X,10,40.0,13046.492057378888,27677.673086025417,0.4713724313756029
genova_0177,Bernardo Marsano,10,40.0,615.3574255758524,1752.7765080929735,0.351075806147906
genova_0178,mYes,10,40.0,3183.485062280894,14768.152840203047,0.21556420066391488
genova_0179,Scuola Infanzia Giovine Italia,10,40.0,8150.212408313751,25180.16147780478,0.3236759389131722
genova_0180,Millepiedi,10,40.0,5059.618845210075,12275.508992546796,0.41217181693093746
genova_0181,Scuola primaria Stanislao Solari,10,40.0,18062.957340142726,31584.857542876154,0.5718866173647428
genova_0182,Scuola Primaria Italo D'Eramo,10,40.0,4886.431853182017,7231.908870075364,0.6756766354456422
genova_0183,Scuola dell'Infanzia Italo D'Eramo,10,40.0,4886.431853182017,7227.99346400084,0.6760426496674333
genova_0184,Scuola primaria San Paolo,10,40.0,7839.92511469841,19628.384190149533,0.3994177533285119
genova_0185,Istituo Vittorio Emanuele II Ruffini,10,40.0,7880.712005023957,20616.556917239428,0.38225160664117286
genova_0186,danzainfiore,10,40.0,5878.069647502899,16662.82522666052,0.3527654864973311
genova_0187,New Western Men Cesino,10,40.0,1.099320303928107,28.637653908046193,0.03838723337665715
genova_0188,Scuola Primaria di San Siro,10,40.0,1963.7208279037477,3395.1580885096455,0.578388627778376
genova_0189,Istituto Comprensivo Renzo Pezzani,10,40.0,4840.715490172971,11565.372077510867,0.41855250810182354
genova_0190,Scuola Elementare Mazzini,10,40.0,2183.7501142298524,6864.508356753795,0.31812185239476365
genova_0191,Scuola dell'Infanzia di Villa Sciallero,10,40.0,11520.630454616548,22730.183691013182,0.5068428223556967
genova_0192,Nido d'infanzia comunale Camelot,10,40.0,11297.029673349858,27930.3979122163,0.40447077441774365
genova_0193,Scuola primaria Duca Degli Abruzzi,10,40.0,8134.384110889436,24754.857089179808,0.3285974983246792
genova_0194,Scuola vespertina,10,40.0,8813.048173637391,25404.92188026538,0.3469031794379731
genova_0195,"Istituto alberghiero ""Nino Bergese""",10,40.0,11372.705771458446,15949.250125469529,0.7130558290823498
genova_0196,Scuola Primaria Giustiniani,10,40.0,6438.126548519134,18204.957239481213,0.353646892097979
genova_0197,Istituto Comprensivo Sestri Est,10,40.0,3724.7676967334746,13826.482049710881,0.2693937390105216
genova_0198,Scuola Primaria Tommaseo,10,40.0,3597.3856497716906,15276.03842655044,0.2354920529343048
genova_0199,IIS Carlo Rosselli,10,40.0,9019.042826219798,16394.480015736444,0.550126799847434
genova_0200,Scuola Primaria Enrico Fermi,10,40.0,3939.448160030842,5703.004754144676,0.690767118362971
genova_0201,Asilo Nido Comunale Girotondo,10,40.0,1868.9005466896294,2646.7918806658845,0.7061003021587962
genova_0202,La Soffitta dei Sogni,10,40.0,1150.0888688337802,1747.0830161736344,0.6582909101552838
genova_0203,Asilo Nido Erba Voglio,10,40.0,2182.60345122993,9350.225024511365,0.2334279063346918
genova_0204,Umberto e Margherita nido e scuola dell'infanzia,10,40.0,10691.684799826146,18243.63669808954,0.5860500829281352
genova_0205,Scuola infanzia Villa Ronco,10,40.0,15896.513308257128,28165.538410566827,0.564395861230661
genova_0206,Scuola materna statale Il piccolo principe,10,40.0,9612.15996794492,18986.865698446323,0.5062531183717949
genova_0207,Scuola Materna Il Pratone,10,40.0,2741.630164737105,9239.248572748453,0.29673735295137066
genova_0208,Istituto Comprensivo Centro Storico,10,40.0,6498.957225654125,14782.726826246326,0.4396318285551624
genova_0209,Scuola Elementare Anna Frank,10,40.0,9560.512082671523,26391.134622918442,0.3622622603868284
genova_0210,Scuola Primaria Guglielmo Marconi,10,40.0,10790.58962001562,23616.252101352213,0.4569137208438665
genova_0211,"Istituto Secondario Superiore Statale ""Edoardo Firpo - Michelangelo Buonarroti""",10,40.0,10361.052188901902,30453.90048672378,0.34022085917758704
genova_0212,Istituto Odero,10,40.0,6745.702964650243,15738.527289910036,0.42861081220572084
genova_0213,Scuola Primaria Giosué Carducci,10,40.0,4113.113387442678,19981.96142690821,0.20584132356015145
genova_0214,"Scuola Primaria ""Gianni Rodari""",10,40.0,9413.573723988533,20887.01501648254,0.45069023585036033
